typing_wpm,chars_per_min,avg_hold_ms,avg_flight_ms,error_rate,pause_count,avg_pause_ms,typing_variance,avg_cursor_speed,movement_distance,click_rate,double_click_rate,scroll_rate,idle_time_pct,avg_hover_ms,avg_acceleration,movement_smoothness,label
32,138,152.0,115.0,0.1147,8,2043.0,0.3394,135.0,1553.0,14.0,2.3239,12.979,0.3872,637.0,0.0,0.4217,high
59,295,102.0,98.0,0.011,0,894.0,0.0,441.0,3524.0,4.0,1.2001,7.8932,0.0851,156.0,0.0,0.8395,low
23,118,174.0,172.0,0.1023,6,1817.0,0.3181,205.0,1375.0,20.0,3.1472,16.8155,0.3583,741.0,0.0,0.2987,high
39,286,116.0,123.0,0.0721,5,1164.0,0.2493,161.0,2387.0,12.0,2.8199,10.7292,0.2216,330.0,0.0,0.7982,medium
41,244,115.0,116.0,0.0563,4,1348.0,0.1597,257.0,2086.0,12.0,3.1036,8.9294,0.1191,469.0,0.0,0.5365,medium
23,173,169.0,154.0,0.1022,7,1329.0,0.3205,238.0,873.0,16.0,3.8363,18.5271,0.4793,501.0,0.0,0.3872,high
42,214,132.0,95.0,0.0559,3,1475.0,0.1878,318.0,1337.0,13.0,0.9669,8.4587,0.2605,373.0,0.0,0.588,medium
28,103,174.0,167.0,0.0999,7,2123.0,0.2674,162.0,988.0,18.0,2.667,16.0543,0.311,585.0,0.0,0.4043,high
47,189,110.0,87.0,0.0524,4,1141.0,0.1833,223.0,2731.0,7.0,1.6054,10.0845,0.145,367.0,0.0,0.6477,medium
29,147,152.0,153.0,0.1232,10,2150.0,0.2332,200.0,1339.0,16.0,2.6589,14.5497,0.3611,634.0,0.0,0.3755,high
17,122,123.0,150.0,0.0944,9,2676.0,0.2955,121.0,1029.0,15.0,2.7882,15.0222,0.3433,746.0,0.0,0.3179,high
47,235,128.0,112.0,0.0729,2,1505.0,0.147,315.0,2064.0,13.0,2.9042,9.6805,0.1451,417.0,0.0,0.6946,medium
23,121,151.0,121.0,0.0682,8,1637.0,0.3037,241.0,1490.0,12.0,2.0362,17.881,0.3188,643.0,0.0,0.3697,high
35,103,181.0,152.0,0.0981,9,1384.0,0.3839,193.0,1465.0,18.0,2.4608,10.694,0.4004,514.0,0.0,0.395,high
28,136,159.0,126.0,0.1435,8,2263.0,0.3299,199.0,1158.0,27.0,3.0851,7.7551,0.3087,708.0,0.0,0.3801,high
36,112,172.0,117.0,0.0683,7,2165.0,0.2755,145.0,1470.0,16.0,2.5263,14.4554,0.3681,592.0,0.0,0.5137,high
25,96,164.0,102.0,0.0648,7,1759.0,0.2235,117.0,1396.0,14.0,3.9578,11.8669,0.2909,555.0,0.0,0.2832,high
61,307,81.0,74.0,0.0336,2,953.0,0.0981,470.0,3301.0,8.0,1.0381,3.6131,0.0594,275.0,0.0,0.7929,low
52,326,96.0,74.0,0.0204,1,841.0,0.1051,395.0,3382.0,7.0,0.1958,1.7647,0.0946,337.0,0.0,0.7172,low
21,112,166.0,142.0,0.1184,4,1770.0,0.6224,40.0,1482.0,19.0,2.9232,12.4876,0.4161,720.0,0.0,0.5057,high
46,204,114.0,103.0,0.0577,2,1574.0,0.2042,438.0,1897.0,10.0,1.1155,11.0411,0.2044,565.0,0.0,0.6304,medium
30,126,129.0,130.0,0.0513,6,2454.0,0.2983,202.0,1258.0,15.0,3.6878,8.7667,0.3577,693.0,0.0,0.5033,high
38,188,134.0,120.0,0.0545,4,1670.0,0.2505,304.0,1820.0,15.0,2.0249,8.4995,0.2022,437.0,0.0,0.6468,medium
50,257,133.0,98.0,0.0621,2,1304.0,0.1921,263.0,2195.0,12.0,1.5546,4.9111,0.1385,343.0,0.0,0.7301,medium
65,271,81.0,67.0,0.0105,1,739.0,0.078,435.0,3515.0,12.0,1.144,1.5937,0.0918,322.0,0.0,0.8057,low
33,100,152.0,140.0,0.0898,7,1970.0,0.256,129.0,651.0,6.0,2.9804,13.2646,0.2149,534.0,0.0,0.4397,high
27,109,183.0,160.0,0.0813,7,2330.0,0.203,115.0,1323.0,15.0,2.8186,13.2363,0.3731,570.0,0.0,0.6309,high
22,112,128.0,184.0,0.1231,5,2565.0,0.1878,160.0,1180.0,16.0,3.0624,14.3563,0.2974,519.0,0.0,0.4814,high
38,154,140.0,167.0,0.0751,7,1961.0,0.3348,192.0,1020.0,12.0,3.3429,11.1469,0.3418,509.0,0.0,0.4324,high
54,303,100.0,72.0,0.0266,1,921.0,0.0693,409.0,2438.0,10.0,0.5425,3.2652,0.0872,279.0,0.0,0.8559,low
22,115,188.0,126.0,0.1007,9,2107.0,0.2194,84.0,1230.0,16.0,3.5422,13.4136,0.3032,595.0,0.0,0.2466,high
63,290,81.0,61.0,0.0095,0,823.0,0.0773,453.0,2806.0,7.0,1.1516,8.026,0.0755,306.0,0.0,0.8711,low
34,130,124.0,142.0,0.0737,9,2509.0,0.4199,199.0,1383.0,17.0,2.5459,20.6722,0.2763,1031.0,0.0,0.4072,high
64,296,98.0,77.0,0.0169,0,910.0,0.0936,404.0,3405.0,8.0,0.8667,6.979,0.0695,198.0,0.0,0.8628,low
26,145,137.0,146.0,0.0958,9,1316.0,0.3239,119.0,999.0,21.0,2.1629,18.3014,0.3481,715.0,0.0,0.4813,high
22,102,175.0,181.0,0.1016,5,2214.0,0.4236,204.0,1370.0,18.0,2.6829,11.7897,0.3037,787.0,0.0,0.4542,high
60,401,97.0,75.0,0.0149,2,779.0,0.0693,382.0,3855.0,12.0,0.6509,5.1959,0.0886,291.0,0.0,0.8714,low
26,95,163.0,161.0,0.0816,9,1982.0,0.3178,149.0,992.0,18.0,3.5582,18.0142,0.2191,564.0,0.0,0.3442,high
22,158,153.0,143.0,0.1017,10,2279.0,0.3077,115.0,1087.0,17.0,3.518,18.7524,0.3924,862.0,0.0,0.4497,high
45,156,112.0,117.0,0.0715,4,1867.0,0.2092,364.0,1836.0,8.0,2.2647,10.8829,0.0856,362.0,0.0,0.6933,medium
45,220,123.0,94.0,0.0512,3,1616.0,0.1523,359.0,2067.0,6.0,1.9916,8.4935,0.1702,405.0,0.0,0.7188,medium
62,271,103.0,84.0,0.0308,1,812.0,0.0727,401.0,3592.0,12.0,1.2067,4.3076,0.0379,265.0,0.0,0.7691,low
54,210,143.0,113.0,0.0467,3,2044.0,0.1438,343.0,2785.0,16.0,2.1835,15.6972,0.1299,402.0,0.0,0.5787,medium
64,258,98.0,83.0,0.0184,1,1053.0,0.0832,528.0,3618.0,5.0,0.8295,6.6283,0.0527,335.0,0.0,0.8296,low
35,194,99.0,115.0,0.0602,3,1323.0,0.1076,182.0,2888.0,16.0,1.8338,7.8994,0.1692,387.0,0.0,0.6873,medium
45,223,86.0,112.0,0.0401,4,1128.0,0.1254,264.0,2282.0,14.0,2.3,9.3019,0.1691,237.0,0.0,0.5349,medium
53,178,125.0,117.0,0.0431,3,1293.0,0.2485,296.0,2639.0,14.0,2.0446,10.796,0.1607,611.0,0.0,0.562,medium
11,130,177.0,144.0,0.1053,8,2490.0,0.2597,157.0,857.0,10.0,2.536,17.3113,0.4016,656.0,0.0,0.5794,high
70,258,78.0,80.0,0.0213,2,713.0,0.0742,445.0,3107.0,12.0,0.7556,2.6989,0.0604,332.0,0.0,0.9417,low
32,108,122.0,172.0,0.0852,6,2000.0,0.1647,207.0,1211.0,28.0,2.049,15.6875,0.2591,640.0,0.0,0.5248,high
57,310,78.0,82.0,0.0282,2,877.0,0.0845,416.0,3176.0,8.0,0.791,3.9939,0.086,329.0,0.0,0.8818,low
41,205,146.0,102.0,0.0845,4,1461.0,0.1748,344.0,2165.0,10.0,1.4336,6.1871,0.2279,222.0,0.0,0.6511,medium
36,121,144.0,162.0,0.1133,8,1833.0,0.2843,207.0,925.0,22.0,4.2694,13.3937,0.2988,693.0,0.0,0.3436,high
18,151,126.0,162.0,0.0587,5,2330.0,0.3293,155.0,1080.0,24.0,2.2449,16.4439,0.3352,549.0,0.0,0.5066,high
42,212,141.0,120.0,0.0579,3,1629.0,0.2196,263.0,2466.0,14.0,2.478,8.6489,0.1777,333.0,0.0,0.7944,medium
23,87,157.0,153.0,0.1365,8,1840.0,0.4359,124.0,1331.0,25.0,4.05,8.4686,0.4293,754.0,0.0,0.4166,high
53,298,99.0,74.0,0.0305,2,711.0,0.0509,338.0,3839.0,10.0,0.8015,5.7724,0.0732,300.0,0.0,0.7805,low
21,117,168.0,153.0,0.1156,9,2056.0,0.2963,230.0,1071.0,12.0,2.4555,18.4579,0.325,661.0,0.0,0.4216,high
32,138,127.0,159.0,0.0736,6,2226.0,0.3734,204.0,1024.0,24.0,3.1795,16.8707,0.3336,654.0,0.0,0.4237,high
59,309,82.0,73.0,0.0203,1,784.0,0.1081,454.0,3880.0,12.0,1.12,5.0871,0.0569,237.0,0.0,0.8532,low
22,138,134.0,111.0,0.0353,6,1596.0,0.2567,180.0,905.0,12.0,3.8295,13.6953,0.3109,596.0,0.0,0.3616,high
30,136,164.0,132.0,0.0904,6,1469.0,0.3991,240.0,1050.0,27.0,2.228,12.0959,0.1766,697.0,0.0,0.4761,high
24,76,199.0,160.0,0.0629,6,1796.0,0.3384,106.0,1136.0,17.0,3.5313,18.8626,0.3813,517.0,0.0,0.5159,high
48,230,136.0,113.0,0.0362,3,1198.0,0.1204,191.0,2646.0,13.0,2.5924,6.787,0.1398,455.0,0.0,0.6238,medium
63,329,80.0,62.0,0.0245,1,747.0,0.1174,446.0,3574.0,7.0,1.0048,4.7927,0.0791,305.0,0.0,0.8124,low
27,92,120.0,152.0,0.1144,5,1951.0,0.4051,135.0,1188.0,17.0,2.75,12.9363,0.3427,561.0,0.0,0.2807,high
55,277,102.0,102.0,0.0223,1,875.0,0.0667,380.0,3634.0,6.0,0.4093,5.6987,0.0513,216.0,0.0,0.9065,low
41,171,116.0,115.0,0.0387,3,1430.0,0.2226,314.0,2220.0,14.0,1.1809,8.185,0.1846,235.0,0.0,0.656,medium
21,130,150.0,159.0,0.0913,6,1838.0,0.2312,149.0,1305.0,24.0,2.8419,18.1753,0.3642,667.0,0.0,0.344,high
35,215,114.0,109.0,0.0766,4,965.0,0.1489,261.0,2039.0,9.0,2.6514,9.2799,0.132,383.0,0.0,0.6128,medium
27,105,157.0,144.0,0.0877,9,2236.0,0.3126,147.0,1076.0,18.0,3.9386,15.6697,0.3601,568.0,0.0,0.4227,high
36,227,129.0,86.0,0.0519,5,1452.0,0.1853,230.0,1703.0,12.0,2.2367,7.1907,0.1838,343.0,0.0,0.5197,medium
64,302,76.0,106.0,0.0211,1,709.0,0.055,416.0,2988.0,8.0,0.7848,4.6343,0.0557,249.0,0.0,0.7719,low
38,219,120.0,96.0,0.0594,4,1228.0,0.1678,320.0,2167.0,12.0,1.5615,6.9858,0.1613,411.0,0.0,0.5829,medium
52,340,96.0,90.0,0.0147,2,927.0,0.0585,408.0,3207.0,7.0,0.7306,5.4203,0.0607,204.0,0.0,0.8653,low
28,165,182.0,134.0,0.1159,7,2261.0,0.3678,151.0,1407.0,20.0,4.1709,15.4377,0.3739,615.0,0.0,0.4094,high
51,289,100.0,85.0,0.0045,1,774.0,0.0471,488.0,3809.0,14.0,1.1115,7.1112,0.0793,296.0,0.0,0.8833,low
74,328,98.0,78.0,0.021,0,1026.0,0.0583,386.0,3118.0,4.0,0.7614,5.4305,0.066,340.0,0.0,0.8826,low
36,182,112.0,84.0,0.0671,6,1687.0,0.2273,268.0,1990.0,14.0,2.5746,4.7245,0.1334,502.0,0.0,0.6552,medium
26,116,176.0,122.0,0.1106,8,2043.0,0.2322,196.0,832.0,11.0,2.269,15.9606,0.4478,496.0,0.0,0.4058,high
67,332,92.0,80.0,0.0224,1,738.0,0.0885,348.0,3120.0,13.0,1.1493,3.8626,0.0814,231.0,0.0,0.8676,low
36,231,81.0,109.0,0.0654,3,1433.0,0.1753,320.0,2489.0,7.0,2.1146,10.4515,0.2015,420.0,0.0,0.5602,medium
56,332,94.0,73.0,0.0107,1,807.0,0.0552,402.0,2885.0,7.0,0.5976,5.9509,0.0809,252.0,0.0,0.9082,low
31,116,150.0,119.0,0.0948,5,1959.0,0.324,112.0,983.0,21.0,2.6786,19.2956,0.3519,663.0,0.0,0.439,high
20,142,184.0,152.0,0.1069,8,1760.0,0.308,246.0,967.0,8.0,2.6569,17.2254,0.3324,735.0,0.0,0.4255,high
49,199,115.0,108.0,0.0473,3,1178.0,0.1956,200.0,1908.0,12.0,1.905,7.7557,0.1781,442.0,0.0,0.6273,medium
48,199,98.0,122.0,0.0404,4,1425.0,0.2293,302.0,2201.0,8.0,1.6852,13.6758,0.2369,376.0,0.0,0.6667,medium
63,316,95.0,80.0,0.0193,2,607.0,0.1,475.0,3429.0,4.0,0.79,5.6509,0.0743,301.0,0.0,0.7391,low
46,171,102.0,120.0,0.0567,4,1211.0,0.1905,387.0,2651.0,11.0,1.6462,10.5168,0.1562,474.0,0.0,0.5527,medium
31,106,117.0,120.0,0.1359,6,1697.0,0.2876,128.0,1068.0,12.0,2.5413,14.6305,0.4237,442.0,0.0,0.4248,high
65,328,78.0,70.0,0.0184,1,929.0,0.1048,508.0,2370.0,6.0,0.3824,3.5262,0.1046,281.0,0.0,0.7496,low
29,153,164.0,116.0,0.1574,7,1348.0,0.1882,241.0,1158.0,16.0,3.5743,14.0937,0.2557,740.0,0.0,0.4093,high
37,270,112.0,92.0,0.0831,3,1417.0,0.1108,365.0,2405.0,16.0,2.9395,8.8483,0.1138,415.0,0.0,0.5764,medium
63,371,104.0,77.0,0.0127,2,846.0,0.0841,379.0,3002.0,8.0,0.9494,3.5436,0.0823,221.0,0.0,0.7483,low
32,131,132.0,161.0,0.0912,7,2338.0,0.354,147.0,1199.0,20.0,3.7521,16.4003,0.2897,600.0,0.0,0.4975,high
65,360,82.0,75.0,0.0175,2,768.0,0.0729,504.0,3337.0,10.0,1.0662,4.0154,0.0596,319.0,0.0,0.775,low
71,293,128.0,90.0,0.0104,1,867.0,0.1051,327.0,3280.0,7.0,0.8752,4.6871,0.0622,312.0,0.0,0.6976,low
20,150,176.0,173.0,0.0938,7,2019.0,0.3378,202.0,1101.0,16.0,2.6735,13.0198,0.4749,523.0,0.0,0.4075,high
29,70,154.0,148.0,0.0959,6,1997.0,0.3551,199.0,1403.0,16.0,2.9991,11.3217,0.2407,384.0,0.0,0.2687,high
75,309,101.0,93.0,0.024,1,937.0,0.0633,422.0,3130.0,9.0,0.7876,4.3829,0.0642,254.0,0.0,0.8655,low
50,185,129.0,101.0,0.0619,5,1323.0,0.1325,228.0,1480.0,14.0,0.9647,7.4104,0.1635,420.0,0.0,0.6537,medium
59,258,137.0,112.0,0.0607,5,1551.0,0.167,231.0,2111.0,14.0,1.7919,10.0508,0.2006,582.0,0.0,0.6126,medium
28,105,134.0,112.0,0.0863,9,1654.0,0.3371,179.0,1684.0,26.0,3.5368,11.6182,0.4318,646.0,0.0,0.4523,high
49,249,132.0,125.0,0.0629,3,1385.0,0.2654,368.0,2101.0,15.0,2.5908,12.1989,0.1624,429.0,0.0,0.499,medium
65,293,113.0,79.0,0.0177,1,1034.0,0.0944,410.0,3784.0,7.0,0.7929,6.7284,0.0525,223.0,0.0,0.8324,low
29,125,160.0,99.0,0.1053,4,2051.0,0.371,174.0,1042.0,16.0,3.0533,11.0759,0.327,731.0,0.0,0.2963,high
28,88,156.0,147.0,0.1074,7,2603.0,0.3175,81.0,1392.0,14.0,3.8751,12.373,0.3147,487.0,0.0,0.5069,high
83,290,115.0,77.0,0.0181,1,672.0,0.075,422.0,3655.0,10.0,1.1902,9.1497,0.0598,250.0,0.0,0.7717,low
13,86,145.0,138.0,0.093,7,1968.0,0.3481,175.0,1003.0,18.0,2.1221,11.7718,0.2441,709.0,0.0,0.3946,high
78,425,94.0,83.0,0.0218,1,733.0,0.0773,447.0,2955.0,6.0,0.9359,8.1985,0.0658,286.0,0.0,0.7824,low
61,284,77.0,87.0,0.031,1,892.0,0.0788,468.0,4117.0,9.0,0.6533,7.1774,0.0377,214.0,0.0,0.9099,low
66,307,90.0,88.0,0.0232,1,1016.0,0.0525,416.0,3081.0,9.0,0.3726,7.1474,0.0653,198.0,0.0,0.8395,low
44,149,116.0,129.0,0.0732,3,1365.0,0.0983,159.0,1670.0,15.0,0.2179,8.068,0.1765,490.0,0.0,0.6972,medium
65,317,95.0,54.0,0.0085,2,794.0,0.0671,475.0,3505.0,7.0,0.4226,4.1966,0.1265,337.0,0.0,0.7657,low
56,159,132.0,96.0,0.0518,5,1645.0,0.1678,197.0,2024.0,15.0,1.6329,6.7197,0.2143,304.0,0.0,0.6785,medium
56,323,99.0,71.0,0.0146,2,726.0,0.0769,410.0,2872.0,9.0,0.98,4.4538,0.0596,307.0,0.0,0.8276,low
29,110,126.0,163.0,0.1485,9,2015.0,0.2812,190.0,939.0,15.0,3.4818,17.1883,0.2806,529.0,0.0,0.5082,high
24,94,153.0,144.0,0.0986,5,2009.0,0.3119,110.0,1500.0,15.0,2.8727,11.6578,0.329,523.0,0.0,0.4052,high
69,291,102.0,52.0,0.0246,1,968.0,0.0752,454.0,3517.0,9.0,0.4932,5.5952,0.0614,385.0,0.0,0.8438,low
29,208,106.0,106.0,0.0622,5,1067.0,0.1942,207.0,2108.0,8.0,1.7642,7.6085,0.2741,583.0,0.0,0.6313,medium
27,156,112.0,171.0,0.1024,6,2120.0,0.3301,198.0,1031.0,13.0,3.8483,8.1633,0.3799,350.0,0.0,0.5117,high
51,240,114.0,123.0,0.0541,3,1257.0,0.1822,376.0,2356.0,16.0,1.5999,9.1621,0.1038,211.0,0.0,0.648,medium
20,132,134.0,177.0,0.1068,6,2349.0,0.2519,171.0,1301.0,20.0,2.4931,12.683,0.3544,543.0,0.0,0.4547,high
34,122,139.0,147.0,0.104,9,2109.0,0.2118,164.0,958.0,18.0,2.5011,11.4127,0.3552,415.0,0.0,0.4524,high
57,305,81.0,71.0,0.0254,2,929.0,0.1065,379.0,3774.0,6.0,0.8798,6.6381,0.0878,330.0,0.0,0.7391,low
61,322,81.0,94.0,0.0213,0,935.0,0.069,501.0,3582.0,10.0,0.7472,6.31,0.0818,349.0,0.0,0.816,low
57,215,112.0,93.0,0.0623,3,1670.0,0.2229,335.0,2509.0,15.0,1.2346,6.5248,0.1865,456.0,0.0,0.5808,medium
42,253,134.0,126.0,0.059,3,1451.0,0.2038,310.0,2018.0,17.0,1.9173,11.5253,0.1966,448.0,0.0,0.6246,medium
34,136,132.0,104.0,0.0645,3,1480.0,0.2014,229.0,2412.0,8.0,2.9013,11.7386,0.172,498.0,0.0,0.7342,medium
39,138,143.0,103.0,0.0974,5,2708.0,0.2814,90.0,927.0,18.0,4.0419,14.364,0.3072,599.0,0.0,0.4329,high
56,267,98.0,69.0,0.006,1,729.0,0.0742,543.0,2976.0,9.0,1.5151,5.9087,0.1097,283.0,0.0,0.834,low
26,97,133.0,143.0,0.146,7,2380.0,0.379,145.0,716.0,16.0,3.5514,16.8579,0.3266,621.0,0.0,0.5222,high
47,205,116.0,98.0,0.0028,6,1486.0,0.2636,254.0,3221.0,14.0,2.504,14.0926,0.2301,222.0,0.0,0.7507,medium
28,89,152.0,164.0,0.1506,7,1701.0,0.3476,150.0,1341.0,22.0,3.3155,18.1987,0.2749,492.0,0.0,0.4375,high
68,314,84.0,89.0,0.0268,1,821.0,0.1227,392.0,3002.0,9.0,1.2758,3.4117,0.0587,370.0,0.0,0.8629,low
43,198,113.0,108.0,0.0715,4,1191.0,0.1312,288.0,1318.0,13.0,1.5415,9.1136,0.1721,440.0,0.0,0.6355,medium
62,234,109.0,74.0,0.0249,4,1739.0,0.1628,290.0,2162.0,8.0,2.2282,11.4119,0.1831,525.0,0.0,0.6358,medium
30,135,164.0,206.0,0.1,8,2281.0,0.3206,157.0,720.0,16.0,3.0045,11.6408,0.3545,611.0,0.0,0.5293,high
42,175,120.0,96.0,0.074,3,1470.0,0.1873,266.0,1629.0,12.0,1.6293,8.8152,0.1405,409.0,0.0,0.6878,medium
61,292,95.0,88.0,0.038,0,1255.0,0.0299,530.0,1796.0,6.0,2.0138,5.5904,0.0988,444.0,0.0,0.8093,low
55,297,92.0,60.0,0.007,1,1107.0,0.0959,337.0,2966.0,9.0,1.0077,4.5338,0.0584,250.0,0.0,0.8704,low
23,112,141.0,161.0,0.1511,7,1558.0,0.2313,139.0,1214.0,19.0,2.7921,14.1547,0.3378,725.0,0.0,0.3585,high
60,344,98.0,91.0,0.0168,1,819.0,0.0816,381.0,3428.0,9.0,0.905,6.7443,0.0777,257.0,0.0,0.8017,low
27,113,147.0,94.0,0.1027,7,1835.0,0.4222,171.0,879.0,20.0,2.9981,17.801,0.2758,675.0,0.0,0.4662,high
43,348,109.0,70.0,0.0225,1,878.0,0.041,312.0,3056.0,6.0,1.0743,3.6289,0.0661,311.0,0.0,0.8035,low
44,248,123.0,104.0,0.0722,4,858.0,0.1237,365.0,1756.0,9.0,2.2149,11.4177,0.2258,362.0,0.0,0.6467,medium
27,90,144.0,147.0,0.0927,9,2596.0,0.2828,100.0,962.0,17.0,2.5407,15.3886,0.3656,759.0,0.0,0.3639,high
67,245,96.0,85.0,0.0127,2,920.0,0.0565,452.0,1731.0,8.0,1.0492,6.2349,0.0958,301.0,0.0,0.6476,low
35,106,177.0,161.0,0.0967,7,1624.0,0.3008,137.0,1044.0,23.0,3.5209,16.6169,0.3967,518.0,0.0,0.3999,high
24,119,139.0,185.0,0.0841,8,2148.0,0.3441,169.0,652.0,11.0,4.0369,15.4767,0.3043,683.0,0.0,0.2983,high
50,216,153.0,127.0,0.062,4,1288.0,0.1449,145.0,2201.0,11.0,2.1352,11.1538,0.172,409.0,0.0,0.5203,medium
60,182,99.0,128.0,0.0857,2,1317.0,0.1824,296.0,1962.0,13.0,1.8169,7.2929,0.1395,423.0,0.0,0.6545,medium
28,208,94.0,104.0,0.0541,3,1287.0,0.1598,323.0,2311.0,15.0,1.4321,8.7092,0.1949,357.0,0.0,0.5938,medium
51,202,138.0,93.0,0.0655,3,1171.0,0.1981,187.0,1633.0,17.0,1.5173,8.1208,0.1822,455.0,0.0,0.6117,medium
53,399,79.0,86.0,0.0117,1,838.0,0.0646,457.0,3298.0,6.0,0.7529,5.7938,0.0581,175.0,0.0,0.7775,low
64,259,94.0,75.0,0.0267,1,781.0,0.0845,440.0,3127.0,8.0,0.9529,5.1264,0.0638,320.0,0.0,0.8664,low
43,241,120.0,101.0,0.0546,4,965.0,0.2054,188.0,2050.0,12.0,1.6547,8.4804,0.1597,378.0,0.0,0.4846,medium
61,337,102.0,79.0,0.0127,0,663.0,0.0923,390.0,3164.0,9.0,0.7362,7.8878,0.0913,394.0,0.0,0.8092,low
30,115,165.0,111.0,0.0795,7,1928.0,0.3325,121.0,604.0,15.0,2.9186,10.3241,0.385,495.0,0.0,0.4555,high
59,264,100.0,72.0,0.0354,2,868.0,0.0695,410.0,2884.0,8.0,0.6617,3.3482,0.0272,286.0,0.0,0.8728,low
15,158,138.0,134.0,0.09,6,1130.0,0.3188,139.0,1081.0,25.0,3.0969,14.1006,0.3231,672.0,0.0,0.4974,high
65,283,96.0,82.0,0.0269,2,882.0,0.0588,357.0,2827.0,7.0,0.5983,2.9321,0.0722,208.0,0.0,0.8976,low
36,70,167.0,128.0,0.1138,6,2254.0,0.2016,192.0,1306.0,24.0,2.9349,14.2712,0.3965,578.0,0.0,0.44,high
39,139,148.0,174.0,0.0931,6,3056.0,0.2972,185.0,909.0,16.0,2.7868,12.3984,0.2358,694.0,0.0,0.3491,high
34,162,162.0,169.0,0.1038,5,1705.0,0.2758,179.0,702.0,11.0,2.3483,17.4519,0.3973,678.0,0.0,0.4161,high
42,192,106.0,75.0,0.0635,3,1212.0,0.1654,244.0,2232.0,9.0,2.1972,8.3866,0.1641,314.0,0.0,0.7497,medium
44,245,156.0,103.0,0.0447,5,1315.0,0.1864,273.0,1866.0,13.0,0.8457,7.4461,0.1201,356.0,0.0,0.563,medium
38,203,106.0,100.0,0.0556,3,1707.0,0.1555,139.0,2578.0,16.0,1.1886,8.7253,0.2323,411.0,0.0,0.7503,medium
33,194,127.0,107.0,0.0347,4,1307.0,0.1689,303.0,2399.0,12.0,2.3292,6.2652,0.1268,407.0,0.0,0.7043,medium
29,130,117.0,176.0,0.1474,7,2403.0,0.2311,188.0,1174.0,23.0,3.0186,12.6419,0.3053,582.0,0.0,0.277,high
26,145,108.0,135.0,0.1076,7,2576.0,0.2896,155.0,966.0,12.0,1.9961,17.4893,0.3989,400.0,0.0,0.4466,high
46,231,120.0,102.0,0.0628,3,1638.0,0.1654,180.0,1879.0,13.0,2.0019,6.4039,0.1579,423.0,0.0,0.6005,medium
60,290,107.0,83.0,0.017,1,845.0,0.096,391.0,2831.0,7.0,1.0644,5.8469,0.1218,333.0,0.0,0.8797,low
45,246,111.0,100.0,0.0466,4,1229.0,0.2432,309.0,2726.0,9.0,3.1365,11.2808,0.208,502.0,0.0,0.7172,medium
53,146,110.0,113.0,0.0498,3,1387.0,0.184,286.0,2499.0,18.0,1.2867,7.8416,0.2122,531.0,0.0,0.577,medium
21,193,106.0,111.0,0.0619,4,1388.0,0.2158,272.0,1629.0,8.0,1.4719,8.2406,0.1352,464.0,0.0,0.5856,medium
50,353,110.0,88.0,0.0101,0,782.0,0.1003,382.0,2509.0,5.0,0.9236,5.3456,0.0978,307.0,0.0,0.7923,low
67,273,88.0,82.0,0.0267,3,866.0,0.0844,493.0,3780.0,6.0,0.5167,4.3842,0.0742,306.0,0.0,0.866,low
46,210,142.0,103.0,0.0313,4,1587.0,0.255,346.0,1199.0,15.0,2.353,8.7022,0.1939,541.0,0.0,0.5825,medium
33,109,184.0,145.0,0.105,7,1775.0,0.2713,179.0,1017.0,14.0,3.0566,13.4132,0.2788,535.0,0.0,0.3935,high
54,256,117.0,117.0,0.0445,4,1478.0,0.1372,181.0,2677.0,11.0,2.5952,9.0723,0.189,303.0,0.0,0.6163,medium
14,104,133.0,152.0,0.083,8,2677.0,0.2628,121.0,1429.0,12.0,3.8205,16.5177,0.3277,645.0,0.0,0.4579,high
47,132,182.0,167.0,0.0721,5,2370.0,0.2269,222.0,1292.0,22.0,2.5313,13.8702,0.3244,792.0,0.0,0.5339,high
47,241,128.0,85.0,0.0621,3,1366.0,0.1711,306.0,2413.0,14.0,1.1929,8.6391,0.1513,436.0,0.0,0.6948,medium
77,329,88.0,86.0,0.0176,2,779.0,0.0979,339.0,3716.0,6.0,0.522,4.6923,0.062,330.0,0.0,0.833,low
67,353,93.0,71.0,0.0088,1,860.0,0.0452,432.0,3687.0,7.0,0.7611,5.7639,0.0759,344.0,0.0,0.7381,low
24,110,157.0,117.0,0.108,7,1883.0,0.3257,196.0,1134.0,22.0,4.3663,12.8657,0.3066,490.0,0.0,0.477,high
27,253,116.0,113.0,0.0513,2,1385.0,0.1795,190.0,2603.0,20.0,1.3738,7.858,0.2438,448.0,0.0,0.6637,medium
36,257,121.0,96.0,0.0574,4,1080.0,0.2435,361.0,2586.0,10.0,2.2121,10.9109,0.174,373.0,0.0,0.5272,medium
24,116,144.0,145.0,0.0945,8,2498.0,0.2039,205.0,1438.0,18.0,3.7311,11.6395,0.3648,717.0,0.0,0.375,high
34,82,151.0,150.0,0.1413,9,2259.0,0.2346,145.0,1216.0,21.0,3.1634,10.3924,0.4245,574.0,0.0,0.3782,high
37,220,114.0,99.0,0.0392,3,1731.0,0.2281,201.0,2136.0,19.0,2.6914,8.688,0.1551,392.0,0.0,0.6137,medium
22,143,103.0,125.0,0.0528,4,2203.0,0.3171,214.0,1581.0,24.0,2.6398,18.3525,0.3478,766.0,0.0,0.4274,high
74,276,104.0,80.0,0.0097,1,906.0,0.0756,386.0,3214.0,8.0,1.0349,6.8049,0.0861,278.0,0.0,0.8983,low
